LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
DEU,FISHLAND,TOT,TONNE,A,1998,199428.996,
DEU,FISHLAND,TOT,TONNE,A,1999,179393.964,
DEU,FISHLAND,TOT,TONNE,A,2000,184335.926,
DEU,FISHLAND,TOT,TONNE,A,2001,174278.518,
DEU,FISHLAND,TOT,TONNE,A,2002,185153.062,
DEU,FISHLAND,TOT,TONNE,A,2003,248925.857,
DEU,FISHLAND,TOT,TONNE,A,2004,251428.202,
DEU,FISHLAND,TOT,TONNE,A,2005,252710.756,
DEU,FISHLAND,TOT,TONNE,A,2006,261841.199,
DEU,FISHLAND,TOT,TONNE,A,2007,267939.094,
DEU,FISHLAND,TOT,TONNE,A,2008,247682.613,
DEU,FISHLAND,TOT,TONNE,A,2009,215102.339,
DEU,FISHLAND,TOT,TONNE,A,2010,214067.002,
DEU,FISHLAND,TOT,TONNE,A,2011,222505.384,
DEU,FISHLAND,TOT,TONNE,A,2012,189222.649,
DEU,FISHLAND,TOT,TONNE,A,2013,210016.655,
DEU,FISHLAND,TOT,TONNE,A,2014,220525.601,
DEU,FISHLAND,TOT,TONNE,A,2015,170146.168,
DEU,FISHLAND,TOT,TONNE,A,2016,250596.458,
DEU,FISHLAND,TOT,TONNE,A,2017,256317.036,
DEU,FISHLAND,TOT,TONNE,A,2018,270488.317,
DEU,FISHLAND,TOT,TONNE,A,2019,192937.245,
DEU,FISHLAND,TOT,TONNE,A,2020,181133.642,
DEU,FISHLAND,TOT,USD,A,1995,270172851.6,
DEU,FISHLAND,TOT,USD,A,1996,292201592.5,
DEU,FISHLAND,TOT,USD,A,1997,278943026.4,
DEU,FISHLAND,TOT,USD,A,1998,301253850.5,
DEU,FISHLAND,TOT,USD,A,1999,319728130.3,
DEU,FISHLAND,TOT,USD,A,2000,325859966.1,
DEU,FISHLAND,TOT,USD,A,2001,329588703.6,
DEU,FISHLAND,TOT,USD,A,2002,179070096.7,
DEU,FISHLAND,TOT,USD,A,2003,205923103.9,
DEU,FISHLAND,TOT,USD,A,2004,223149115.4,
DEU,FISHLAND,TOT,USD,A,2005,258346883.4,
DEU,FISHLAND,TOT,USD,A,2006,270295421.6,
DEU,FISHLAND,TOT,USD,A,2007,314424354.6,
DEU,FISHLAND,TOT,USD,A,2008,314770108.3,
DEU,FISHLAND,TOT,USD,A,2009,243544309.7,
DEU,FISHLAND,TOT,USD,A,2010,257537961.1,
DEU,FISHLAND,TOT,USD,A,2011,281249973.2,
DEU,FISHLAND,TOT,USD,A,2012,266869631.3,
DEU,FISHLAND,TOT,USD,A,2013,279496962.9,
DEU,FISHLAND,TOT,USD,A,2014,286193845.5,
DEU,FISHLAND,TOT,USD,A,2015,209127733.3,
DEU,FISHLAND,TOT,USD,A,2016,310076722.5,
DEU,FISHLAND,TOT,USD,A,2017,291320934.1,
DEU,FISHLAND,TOT,USD,A,2018,331601415.9,
DEU,FISHLAND,TOT,USD,A,2019,218017715.5,
DEU,FISHLAND,TOT,USD,A,2020,207442572.7,
GRC,FISHLAND,TOT,TONNE,A,2002,91891.46,
GRC,FISHLAND,TOT,TONNE,A,2003,89632,
GRC,FISHLAND,TOT,TONNE,A,2004,91133.98,
GRC,FISHLAND,TOT,TONNE,A,2005,90445.09,
GRC,FISHLAND,TOT,TONNE,A,2006,96694.25,
GRC,FISHLAND,TOT,TONNE,A,2007,93639.34,
GRC,FISHLAND,TOT,TONNE,A,2008,83820.99,
GRC,FISHLAND,TOT,TONNE,A,2009,81821.37,
GRC,FISHLAND,TOT,TONNE,A,2010,70089.08,
GRC,FISHLAND,TOT,TONNE,A,2011,62847.42,
GRC,FISHLAND,TOT,TONNE,A,2012,60725.48,
GRC,FISHLAND,TOT,TONNE,A,2013,63638,
GRC,FISHLAND,TOT,TONNE,A,2014,60318.68,
GRC,FISHLAND,TOT,TONNE,A,2015,64431.39,
GRC,FISHLAND,TOT,TONNE,A,2016,61358.5,
GRC,FISHLAND,TOT,TONNE,A,2017,62554.1,
GRC,FISHLAND,TOT,TONNE,A,2018,53579.78455,
GRC,FISHLAND,TOT,TONNE,A,2019,73213.79874,
GRC,FISHLAND,TOT,TONNE,A,2020,50280.05093,
GRC,FISHLAND,TOT,USD,A,2002,251736528.4,
GRC,FISHLAND,TOT,USD,A,2003,333518348.6,
GRC,FISHLAND,TOT,USD,A,2004,387652837.1,
GRC,FISHLAND,TOT,USD,A,2005,409369320.8,
GRC,FISHLAND,TOT,USD,A,2006,459561014.6,
GRC,FISHLAND,TOT,USD,A,2007,490868038.1,
GRC,FISHLAND,TOT,USD,A,2008,465871079.3,
GRC,FISHLAND,TOT,USD,A,2009,441815817.2,
GRC,FISHLAND,TOT,USD,A,2010,408068754.2,
GRC,FISHLAND,TOT,USD,A,2011,374941394.4,
GRC,FISHLAND,TOT,USD,A,2012,300824778.5,
GRC,FISHLAND,TOT,USD,A,2013,321541079.3,
GRC,FISHLAND,TOT,USD,A,2014,314764091.1,
GRC,FISHLAND,TOT,USD,A,2015,249771460.4,
GRC,FISHLAND,TOT,USD,A,2016,210956940.7,
GRC,FISHLAND,TOT,USD,A,2017,204960568.7,
GRC,FISHLAND,TOT,USD,A,2018,157528754,
GRC,FISHLAND,TOT,USD,A,2019,206425309.3,
GRC,FISHLAND,TOT,USD,A,2020,157421882,
ISL,FISHLAND,TOT,TONNE,A,1995,1602741,
ISL,FISHLAND,TOT,TONNE,A,1996,2074961.002,
ISL,FISHLAND,TOT,TONNE,A,1997,2223885.002,
ISL,FISHLAND,TOT,TONNE,A,1998,1682191,
ISL,FISHLAND,TOT,TONNE,A,1999,1759573.171,
ISL,FISHLAND,TOT,TONNE,A,2000,1929570.51,
ISL,FISHLAND,TOT,TONNE,A,2001,1942184,
ISL,FISHLAND,TOT,TONNE,A,2002,2132245,
ISL,FISHLAND,TOT,TONNE,A,2003,1979387.654,
ISL,FISHLAND,TOT,TONNE,A,2004,1709102,
ISL,FISHLAND,TOT,TONNE,A,2005,1411447,
ISL,FISHLAND,TOT,TONNE,A,2006,1323384,
ISL,FISHLAND,TOT,TONNE,A,2007,1406076,
ISL,FISHLAND,TOT,TONNE,A,2008,1308007,
ISL,FISHLAND,TOT,TONNE,A,2009,1162094,
ISL,FISHLAND,TOT,TONNE,A,2010,1093034,
ISL,FISHLAND,TOT,TONNE,A,2012,1336180.665,
ISL,FISHLAND,TOT,TONNE,A,2013,1356931.851,
ISL,FISHLAND,TOT,TONNE,A,2014,1078344.262,
ISL,FISHLAND,TOT,TONNE,A,2015,1313201.127,
ISL,FISHLAND,TOT,TONNE,A,2016,1079257.72,
ISL,FISHLAND,TOT,TONNE,A,2017,1158717.658,
ISL,FISHLAND,TOT,TONNE,A,2018,1255079.803,
ISL,FISHLAND,TOT,USD,A,1995,825449086.5,
ISL,FISHLAND,TOT,USD,A,1996,875590500.2,
ISL,FISHLAND,TOT,USD,A,1997,811509896.8,
ISL,FISHLAND,TOT,USD,A,1998,838251660.3,
ISL,FISHLAND,TOT,USD,A,1999,802210904.1,
ISL,FISHLAND,TOT,USD,A,2000,734950620.6,
ISL,FISHLAND,TOT,USD,A,2001,704703936,
ISL,FISHLAND,TOT,USD,A,2002,840744815,
ISL,FISHLAND,TOT,USD,A,2003,894778981.5,
ISL,FISHLAND,TOT,USD,A,2004,973200088.7,
ISL,FISHLAND,TOT,USD,A,2005,1054692769,
ISL,FISHLAND,TOT,USD,A,2006,1089589953,
ISL,FISHLAND,TOT,USD,A,2007,1254185173,
ISL,FISHLAND,TOT,USD,A,2008,1126176802,
ISL,FISHLAND,TOT,USD,A,2009,931819168.3,
ISL,FISHLAND,TOT,USD,A,2010,1016070010,
ISL,FISHLAND,TOT,USD,A,2011,1225531948,
ISL,FISHLAND,TOT,USD,A,2012,1186883018,
ISL,FISHLAND,TOT,USD,A,2013,1117722106,
ISL,FISHLAND,TOT,USD,A,2014,1196151598,
ISL,FISHLAND,TOT,USD,A,2015,1117211426,
ISL,FISHLAND,TOT,USD,A,2016,1143674404,
ISL,FISHLAND,TOT,USD,A,2017,1032024255,
ISL,FISHLAND,TOT,USD,A,2018,1213405011,
IRL,FISHLAND,TOT,TONNE,A,1995,378543.3,
IRL,FISHLAND,TOT,TONNE,A,1996,337438.6,
IRL,FISHLAND,TOT,TONNE,A,1997,307982,
IRL,FISHLAND,TOT,TONNE,A,1998,337071.63,
IRL,FISHLAND,TOT,TONNE,A,1999,269201,
IRL,FISHLAND,TOT,TONNE,A,2000,290943,
IRL,FISHLAND,TOT,TONNE,A,2001,305127.2,
IRL,FISHLAND,TOT,TONNE,A,2002,280898.1,
IRL,FISHLAND,TOT,TONNE,A,2003,259102,
IRL,FISHLAND,TOT,TONNE,A,2004,306028,
IRL,FISHLAND,TOT,TONNE,A,2005,302060.9912,
IRL,FISHLAND,TOT,TONNE,A,2006,274526.579,
IRL,FISHLAND,TOT,TONNE,A,2007,214818.3509,
IRL,FISHLAND,TOT,TONNE,A,2008,201931.9675,
IRL,FISHLAND,TOT,TONNE,A,2009,282105.5536,
IRL,FISHLAND,TOT,TONNE,A,2010,318055.0272,
IRL,FISHLAND,TOT,TONNE,A,2011,206071.4068,
IRL,FISHLAND,TOT,TONNE,A,2012,225424.0637,
IRL,FISHLAND,TOT,TONNE,A,2013,242634.6383,
IRL,FISHLAND,TOT,TONNE,A,2014,275696.2836,
IRL,FISHLAND,TOT,TONNE,A,2015,234027.5225,
IRL,FISHLAND,TOT,TONNE,A,2016,241846.2806,
IRL,FISHLAND,TOT,TONNE,A,2017,245479.31,
IRL,FISHLAND,TOT,TONNE,A,2018,213339.28,
IRL,FISHLAND,TOT,USD,A,1995,201430618.1,
IRL,FISHLAND,TOT,USD,A,1996,231086337.1,
IRL,FISHLAND,TOT,USD,A,1997,219209528.9,
IRL,FISHLAND,TOT,USD,A,1998,236600124.9,
IRL,FISHLAND,TOT,USD,A,1999,220445537.8,
IRL,FISHLAND,TOT,USD,A,2000,204950534.6,
IRL,FISHLAND,TOT,USD,A,2001,269924262.7,
IRL,FISHLAND,TOT,USD,A,2002,224804315.1,
IRL,FISHLAND,TOT,USD,A,2003,223722581.6,
IRL,FISHLAND,TOT,USD,A,2004,178420627.6,
IRL,FISHLAND,TOT,USD,A,2005,396886774.4,
IRL,FISHLAND,TOT,USD,A,2006,628518242.5,
IRL,FISHLAND,TOT,USD,A,2007,618745306.8,E
IRL,FISHLAND,TOT,USD,A,2008,363578541.3,E
IRL,FISHLAND,TOT,USD,A,2009,256397584,E
IRL,FISHLAND,TOT,USD,A,2010,255733075,E
IRL,FISHLAND,TOT,USD,A,2011,341719576.3,E
IRL,FISHLAND,TOT,USD,A,2012,299924440.7,
IRL,FISHLAND,TOT,USD,A,2013,309023325.6,
IRL,FISHLAND,TOT,USD,A,2014,361838677.2,
IRL,FISHLAND,TOT,USD,A,2015,269380325.3,
IRL,FISHLAND,TOT,USD,A,2016,310420523.2,
IRL,FISHLAND,TOT,USD,A,2017,289060114.2,
IRL,FISHLAND,TOT,USD,A,2018,292485202.9,
ITA,FISHLAND,TOT,TONNE,A,2004,288283.5539,
ITA,FISHLAND,TOT,TONNE,A,2005,268368.1527,
ITA,FISHLAND,TOT,TONNE,A,2006,285831.4965,
ITA,FISHLAND,TOT,TONNE,A,2007,276459.0071,
ITA,FISHLAND,TOT,TONNE,A,2008,227010.8041,
ITA,FISHLAND,TOT,TONNE,A,2009,242437.497,
ITA,FISHLAND,TOT,TONNE,A,2010,224758.2332,
ITA,FISHLAND,TOT,TONNE,A,2011,212369.4253,
ITA,FISHLAND,TOT,TONNE,A,2012,196782.5337,
ITA,FISHLAND,TOT,TONNE,A,2013,172624.2484,
ITA,FISHLAND,TOT,TONNE,A,2014,176778.3798,
ITA,FISHLAND,TOT,TONNE,A,2015,192212.8326,
ITA,FISHLAND,TOT,TONNE,A,2016,192356.172,
ITA,FISHLAND,TOT,TONNE,A,2017,191915.6217,
ITA,FISHLAND,TOT,TONNE,A,2018,199825.4592,
ITA,FISHLAND,TOT,TONNE,A,2019,180060.2783,
ITA,FISHLAND,TOT,TONNE,A,2020,136392.373,
ITA,FISHLAND,TOT,USD,A,2004,1714055633,
ITA,FISHLAND,TOT,USD,A,2005,1725533209,
ITA,FISHLAND,TOT,USD,A,2006,1876181904,
ITA,FISHLAND,TOT,USD,A,2007,1866836813,
ITA,FISHLAND,TOT,USD,A,2008,1616480809,
ITA,FISHLAND,TOT,USD,A,2009,1669921387,
ITA,FISHLAND,TOT,USD,A,2010,1476550033,
ITA,FISHLAND,TOT,USD,A,2011,1531001391,
ITA,FISHLAND,TOT,USD,A,2012,1194689292,
ITA,FISHLAND,TOT,USD,A,2013,1103889987,
ITA,FISHLAND,TOT,USD,A,2014,1078030413,
ITA,FISHLAND,TOT,USD,A,2015,997478082.7,
ITA,FISHLAND,TOT,USD,A,2016,1003295638,
ITA,FISHLAND,TOT,USD,A,2017,1066700462,
ITA,FISHLAND,TOT,USD,A,2018,1132248713,
ITA,FISHLAND,TOT,USD,A,2019,1003050874,
ITA,FISHLAND,TOT,USD,A,2020,742016699.7,
JPN,FISHLAND,TOT,TONNE,A,1995,6006910,
JPN,FISHLAND,TOT,TONNE,A,1996,5973578,
JPN,FISHLAND,TOT,TONNE,A,1997,5984702,
JPN,FISHLAND,TOT,TONNE,A,1998,5314695,
JPN,FISHLAND,TOT,TONNE,A,1999,5239235,
JPN,FISHLAND,TOT,TONNE,A,2000,5021518,
JPN,FISHLAND,TOT,TONNE,A,2001,4752807,
JPN,FISHLAND,TOT,TONNE,A,2002,4436479,
JPN,FISHLAND,TOT,TONNE,A,2003,4721975,
JPN,FISHLAND,TOT,TONNE,A,2004,4455077,
JPN,FISHLAND,TOT,TONNE,A,2005,4456890,
JPN,FISHLAND,TOT,TONNE,A,2006,4469529,
JPN,FISHLAND,TOT,TONNE,A,2007,4396822,
JPN,FISHLAND,TOT,TONNE,A,2008,4373337,
JPN,FISHLAND,TOT,TONNE,A,2009,4147377,
JPN,FISHLAND,TOT,TONNE,A,2010,4122104,
JPN,FISHLAND,TOT,TONNE,A,2011,3824097,
JPN,FISHLAND,TOT,TONNE,A,2012,3746759,
JPN,FISHLAND,TOT,TONNE,A,2013,3715471,
JPN,FISHLAND,TOT,TONNE,A,2014,3713241,
JPN,FISHLAND,TOT,TONNE,A,2015,3492430,
JPN,FISHLAND,TOT,TONNE,A,2016,3263566,
JPN,FISHLAND,TOT,TONNE,A,2017,3258018,
JPN,FISHLAND,TOT,TONNE,A,2018,3415243,
JPN,FISHLAND,TOT,TONNE,A,2019,3268357,
JPN,FISHLAND,TOT,TONNE,A,2020,3164413,P
JPN,FISHLAND,TOT,USD,A,1995,15878774033,
JPN,FISHLAND,TOT,USD,A,1996,13294370399,
JPN,FISHLAND,TOT,USD,A,1997,12005968497,
JPN,FISHLAND,TOT,USD,A,1998,10114451645,
JPN,FISHLAND,TOT,USD,A,1999,11450775356,
JPN,FISHLAND,TOT,USD,A,2000,11332111038,
JPN,FISHLAND,TOT,USD,A,2001,9500352281,
JPN,FISHLAND,TOT,USD,A,2002,8977817181,
JPN,FISHLAND,TOT,USD,A,2003,8851884084,
JPN,FISHLAND,TOT,USD,A,2004,9757107478,
JPN,FISHLAND,TOT,USD,A,2005,9526263289,
JPN,FISHLAND,TOT,USD,A,2006,9183744982,
JPN,FISHLAND,TOT,USD,A,2007,9568102402,
JPN,FISHLAND,TOT,USD,A,2008,10878403538,
JPN,FISHLAND,TOT,USD,A,2009,10384000725,
JPN,FISHLAND,TOT,USD,A,2010,11069585567,
JPN,FISHLAND,TOT,USD,A,2011,11789804262,
JPN,FISHLAND,TOT,USD,A,2012,11453527886,
JPN,FISHLAND,TOT,USD,A,2013,9668951417,
JPN,FISHLAND,TOT,USD,A,2014,9126734050,
JPN,FISHLAND,TOT,USD,A,2015,8226851930,
JPN,FISHLAND,TOT,USD,A,2016,8840349897,
JPN,FISHLAND,TOT,USD,A,2017,8581456381,
JPN,FISHLAND,TOT,USD,A,2018,8482376078,
JPN,FISHLAND,TOT,USD,A,2019,7810548491,
KOR,FISHLAND,TOT,TONNE,A,1995,1402845,
KOR,FISHLAND,TOT,TONNE,A,1996,1600912,
KOR,FISHLAND,TOT,TONNE,A,1997,1344173,
KOR,FISHLAND,TOT,TONNE,A,1998,1295742,
KOR,FISHLAND,TOT,TONNE,A,1999,1323167,
KOR,FISHLAND,TOT,TONNE,A,2000,1175977,
KOR,FISHLAND,TOT,TONNE,A,2001,1237166,
KOR,FISHLAND,TOT,TONNE,A,2002,1085385,
KOR,FISHLAND,TOT,TONNE,A,2003,1091372,
KOR,FISHLAND,TOT,TONNE,A,2004,1067627,
KOR,FISHLAND,TOT,TONNE,A,2005,1081829,
KOR,FISHLAND,TOT,TONNE,A,2006,1095061,
KOR,FISHLAND,TOT,TONNE,A,2007,1134110,
KOR,FISHLAND,TOT,TONNE,A,2008,1271024,
KOR,FISHLAND,TOT,TONNE,A,2009,1216123,
KOR,FISHLAND,TOT,TONNE,A,2010,1119493,
KOR,FISHLAND,TOT,TONNE,A,2011,1220702,
KOR,FISHLAND,TOT,TONNE,A,2012,1080908,
KOR,FISHLAND,TOT,TONNE,A,2013,1036131,
KOR,FISHLAND,TOT,TONNE,A,2014,1049007,
KOR,FISHLAND,TOT,TONNE,A,2015,1050496,
KOR,FISHLAND,TOT,TONNE,A,2016,898718,
KOR,FISHLAND,TOT,TONNE,A,2017,956345.0608,
KOR,FISHLAND,TOT,TONNE,A,2018,1036169.386,
KOR,FISHLAND,TOT,TONNE,A,2019,943857.2131,
KOR,FISHLAND,TOT,TONNE,A,2020,945346.3411,
KOR,FISHLAND,TOT,USD,A,1995,3189382704,
KOR,FISHLAND,TOT,USD,A,1996,3378649404,
KOR,FISHLAND,TOT,USD,A,1997,2595588986,
KOR,FISHLAND,TOT,USD,A,1998,1630527696,
KOR,FISHLAND,TOT,USD,A,1999,1912398494,
KOR,FISHLAND,TOT,USD,A,2000,2051727514,
KOR,FISHLAND,TOT,USD,A,2001,1904169280,
KOR,FISHLAND,TOT,USD,A,2002,1981418365,
KOR,FISHLAND,TOT,USD,A,2003,2015196873,
KOR,FISHLAND,TOT,USD,A,2004,2273855423,
KOR,FISHLAND,TOT,USD,A,2005,2629388027,
KOR,FISHLAND,TOT,USD,A,2006,2865420730,
KOR,FISHLAND,TOT,USD,A,2007,3144950152,
KOR,FISHLAND,TOT,USD,A,2008,2914635817,
KOR,FISHLAND,TOT,USD,A,2009,2844105037,
KOR,FISHLAND,TOT,USD,A,2010,3368840430,
KOR,FISHLAND,TOT,USD,A,2011,3995427729,
KOR,FISHLAND,TOT,USD,A,2012,3496138597,
KOR,FISHLAND,TOT,USD,A,2013,3411217967,
KOR,FISHLAND,TOT,USD,A,2014,3568775077,
KOR,FISHLAND,TOT,USD,A,2015,3261138362,
KOR,FISHLAND,TOT,USD,A,2016,3121039859,
KOR,FISHLAND,TOT,USD,A,2017,3537003264,
KOR,FISHLAND,TOT,USD,A,2018,3733956756,
KOR,FISHLAND,TOT,USD,A,2019,3381315787,
KOR,FISHLAND,TOT,USD,A,2020,3686948433,
MEX,FISHLAND,TOT,TONNE,A,1997,1221786,
MEX,FISHLAND,TOT,TONNE,A,1998,953567,
MEX,FISHLAND,TOT,TONNE,A,1999,1096280.041,
MEX,FISHLAND,TOT,TONNE,A,2000,1193798,
MEX,FISHLAND,TOT,TONNE,A,2001,1262553,
MEX,FISHLAND,TOT,TONNE,A,2002,1295489,
MEX,FISHLAND,TOT,TONNE,A,2003,1303011,
MEX,FISHLAND,TOT,TONNE,A,2004,1264980.7,
MEX,FISHLAND,TOT,TONNE,A,2005,1169838.989,
MEX,FISHLAND,TOT,TONNE,A,2006,1213680.214,
MEX,FISHLAND,TOT,TONNE,A,2007,1291863.295,
MEX,FISHLAND,TOT,TONNE,A,2008,1397637.687,
MEX,FISHLAND,TOT,TONNE,A,2009,1414226.001,
MEX,FISHLAND,TOT,TONNE,A,2010,1318827.817,
MEX,FISHLAND,TOT,TONNE,A,2011,1340382.335,
MEX,FISHLAND,TOT,TONNE,A,2012,1348582.295,
MEX,FISHLAND,TOT,TONNE,A,2013,1456107.454,
MEX,FISHLAND,TOT,TONNE,A,2014,1419794.068,
MEX,FISHLAND,TOT,TONNE,A,2015,1367752.9,
MEX,FISHLAND,TOT,TONNE,A,2016,1400408.755,
MEX,FISHLAND,TOT,TONNE,A,2017,1454297.816,
MEX,FISHLAND,TOT,TONNE,A,2018,1772336.45,
MEX,FISHLAND,TOT,TONNE,A,2019,1541932.711,
MEX,FISHLAND,TOT,TONNE,A,2020,1662203.463,
MEX,FISHLAND,TOT,USD,A,1997,1017263057,
MEX,FISHLAND,TOT,USD,A,1998,902548191.7,
MEX,FISHLAND,TOT,USD,A,1999,959352076.5,
MEX,FISHLAND,TOT,USD,A,2000,1044745713,
MEX,FISHLAND,TOT,USD,A,2001,1045344076,
MEX,FISHLAND,TOT,USD,A,2002,1014834112,
MEX,FISHLAND,TOT,USD,A,2003,928371305.9,
MEX,FISHLAND,TOT,USD,A,2004,927713352.4,
MEX,FISHLAND,TOT,USD,A,2005,873726624.4,
MEX,FISHLAND,TOT,USD,A,2006,968239152.3,
MEX,FISHLAND,TOT,USD,A,2007,1047037348,
MEX,FISHLAND,TOT,USD,A,2008,950461088.9,
MEX,FISHLAND,TOT,USD,A,2009,790684616.7,
MEX,FISHLAND,TOT,USD,A,2010,910557239.5,
MEX,FISHLAND,TOT,USD,A,2011,929466190,
MEX,FISHLAND,TOT,USD,A,2012,925247361.8,
MEX,FISHLAND,TOT,USD,A,2013,1042232926,
MEX,FISHLAND,TOT,USD,A,2014,1135136681,
MEX,FISHLAND,TOT,USD,A,2015,1294350270,
MEX,FISHLAND,TOT,USD,A,2016,1144743431,
MEX,FISHLAND,TOT,USD,A,2017,841947589.1,
MEX,FISHLAND,TOT,USD,A,2018,1988442004,
MEX,FISHLAND,TOT,USD,A,2019,2004294236,
MEX,FISHLAND,TOT,USD,A,2020,1853733194,
NLD,FISHLAND,TOT,TONNE,A,2008,415986.986,
NLD,FISHLAND,TOT,TONNE,A,2009,355788.257,
NLD,FISHLAND,TOT,TONNE,A,2010,386749.71,
NLD,FISHLAND,TOT,TONNE,A,2011,351757.029,
NLD,FISHLAND,TOT,TONNE,A,2012,343711.666,
NLD,FISHLAND,TOT,TONNE,A,2013,345084.687,
NLD,FISHLAND,TOT,TONNE,A,2014,382351.673,
NLD,FISHLAND,TOT,TONNE,A,2015,330463.503,
NLD,FISHLAND,TOT,TONNE,A,2016,366794.855,
NLD,FISHLAND,TOT,TONNE,A,2017,411766.181,
NLD,FISHLAND,TOT,TONNE,A,2018,394746.2996,
NLD,FISHLAND,TOT,TONNE,A,2019,309892.9689,
NLD,FISHLAND,TOT,TONNE,A,2020,297865.8606,
NLD,FISHLAND,TOT,USD,A,2008,556236389.2,
NLD,FISHLAND,TOT,USD,A,2009,463077997.9,
NLD,FISHLAND,TOT,USD,A,2010,461819370.1,
NLD,FISHLAND,TOT,USD,A,2011,471676104.7,
NLD,FISHLAND,TOT,USD,A,2012,459239480.6,
NLD,FISHLAND,TOT,USD,A,2013,486697040.6,
NLD,FISHLAND,TOT,USD,A,2014,495965029.9,
NLD,FISHLAND,TOT,USD,A,2015,415972472.3,
NLD,FISHLAND,TOT,USD,A,2016,515833010.1,
NLD,FISHLAND,TOT,USD,A,2017,496122012,
NLD,FISHLAND,TOT,USD,A,2018,515063294.7,
NLD,FISHLAND,TOT,USD,A,2019,392482558.9,
NLD,FISHLAND,TOT,USD,A,2020,375228455.6,
NZL,FISHLAND,TOT,TONNE,A,2001,98255.272,
NZL,FISHLAND,TOT,TONNE,A,2002,570905.9208,
NZL,FISHLAND,TOT,TONNE,A,2003,537359.3227,
NZL,FISHLAND,TOT,TONNE,A,2004,523541.5703,
NZL,FISHLAND,TOT,TONNE,A,2005,510713.9767,
NZL,FISHLAND,TOT,TONNE,A,2006,467599.0994,
NZL,FISHLAND,TOT,TONNE,A,2007,470878.3293,
NZL,FISHLAND,TOT,TONNE,A,2008,438203.5465,
NZL,FISHLAND,TOT,TONNE,A,2009,434965.0328,
NZL,FISHLAND,TOT,TONNE,A,2010,429950.3377,
NZL,FISHLAND,TOT,TONNE,A,2011,436354.1555,
NZL,FISHLAND,TOT,TONNE,A,2012,439063.9936,
NZL,FISHLAND,TOT,TONNE,A,2013,437530.5652,
NZL,FISHLAND,TOT,TONNE,A,2014,432712.1646,
NZL,FISHLAND,TOT,TONNE,A,2015,439981.4548,
NZL,FISHLAND,TOT,TONNE,A,2016,422102.0739,
NZL,FISHLAND,TOT,TONNE,A,2017,422111.9117,
NZL,FISHLAND,TOT,TONNE,A,2018,400333.314,
NZL,FISHLAND,TOT,TONNE,A,2019,420872.6978,
NZL,FISHLAND,TOT,TONNE,A,2020,366452.963,
NZL,FISHLAND,TOT,USD,A,2001,88465362.8,
NZL,FISHLAND,TOT,USD,A,2002,418050417.7,
NZL,FISHLAND,TOT,USD,A,2003,447351247.3,
NZL,FISHLAND,TOT,USD,A,2004,447468544.1,
NZL,FISHLAND,TOT,USD,A,2005,462650771.4,
NZL,FISHLAND,TOT,USD,A,2006,373062137.5,
NZL,FISHLAND,TOT,USD,A,2007,492251255.6,
NZL,FISHLAND,TOT,USD,A,2008,453938035.5,
NZL,FISHLAND,TOT,USD,A,2009,400188349.9,
NZL,FISHLAND,TOT,USD,A,2010,549044384.7,
NZL,FISHLAND,TOT,USD,A,2011,607889830.6,
NZL,FISHLAND,TOT,USD,A,2012,624552797.6,
NZL,FISHLAND,TOT,USD,A,2013,655490813.5,
NZL,FISHLAND,TOT,USD,A,2014,621942490.5,
NZL,FISHLAND,TOT,USD,A,2015,530258193.4,
NZL,FISHLAND,TOT,USD,A,2016,551688577.8,
NZL,FISHLAND,TOT,USD,A,2017,547194118.5,
NZL,FISHLAND,TOT,USD,A,2018,480959942.1,
NZL,FISHLAND,TOT,USD,A,2019,477525856.5,
NZL,FISHLAND,TOT,USD,A,2020,458103117.5,
NOR,FISHLAND,TOT,TONNE,A,1996,2570803.442,
NOR,FISHLAND,TOT,TONNE,A,1997,2813202.542,
NOR,FISHLAND,TOT,TONNE,A,1998,2837860.514,
NOR,FISHLAND,TOT,TONNE,A,1999,2624958.889,
NOR,FISHLAND,TOT,TONNE,A,2000,2731606.765,
NOR,FISHLAND,TOT,TONNE,A,2001,2707932.395,
NOR,FISHLAND,TOT,TONNE,A,2002,2760947.12,
NOR,FISHLAND,TOT,TONNE,A,2003,2542113.861,
NOR,FISHLAND,TOT,TONNE,A,2004,2505931.466,
NOR,FISHLAND,TOT,TONNE,A,2005,2381620.657,
NOR,FISHLAND,TOT,TONNE,A,2006,2232080.175,
NOR,FISHLAND,TOT,TONNE,A,2007,2325401.886,
NOR,FISHLAND,TOT,TONNE,A,2008,2375138.224,
NOR,FISHLAND,TOT,TONNE,A,2009,2483120.357,
NOR,FISHLAND,TOT,TONNE,A,2010,2549381.049,
NOR,FISHLAND,TOT,TONNE,A,2011,2149952.143,
NOR,FISHLAND,TOT,TONNE,A,2012,2009563.849,
NOR,FISHLAND,TOT,TONNE,A,2013,1931100.41,
NOR,FISHLAND,TOT,TONNE,A,2014,2124840.132,
NOR,FISHLAND,TOT,TONNE,A,2015,2160171.779,
NOR,FISHLAND,TOT,TONNE,A,2016,1905276.763,
NOR,FISHLAND,TOT,TONNE,A,2017,2247997.295,
NOR,FISHLAND,TOT,TONNE,A,2018,2340437.061,
NOR,FISHLAND,TOT,TONNE,A,2019,2140104.546,
NOR,FISHLAND,TOT,TONNE,A,2020,2265306.721,
NOR,FISHLAND,TOT,USD,A,1996,1354291838,
